iteration,total_queries,loss,iter_time_s,total_time_s
1,202,20.757568,4.86,5.32
2,403,20.749754,4.74,10.62
3,604,20.739829,4.76,15.96
4,805,20.729185,4.80,21.34
5,1006,20.723336,4.80,26.72
6,1207,24.285969,4.81,32.10
7,1408,24.245249,4.81,36.91
8,1609,24.198414,4.71,41.62
9,1810,24.156836,4.70,46.33
10,2011,24.106197,4.74,51.06
11,2212,24.067681,4.80,55.86
12,2413,24.039326,4.67,60.54
13,2614,23.997348,4.85,65.39
14,2815,23.970190,4.73,70.12
15,3016,23.930559,4.79,74.91
16,3217,23.900430,4.72,79.63
17,3418,23.860951,4.73,84.36
18,3619,24.214573,4.75,89.12
19,3820,23.787156,4.84,93.96
20,4021,23.748575,4.75,98.71
21,4222,23.713944,4.79,103.51
22,4423,23.672702,4.82,108.33
23,4624,23.621632,4.81,113.14
24,4825,23.580526,4.79,117.93
25,5026,23.543444,4.69,122.62
26,5227,23.511899,4.85,127.47
27,5428,23.480191,4.78,132.25
28,5629,23.439122,4.69,136.94
29,5830,23.409022,4.79,141.73
30,6031,23.371207,4.81,146.54
31,6232,23.335536,4.81,151.36
32,6433,23.296351,4.76,156.12
33,6634,23.272593,4.81,160.93
34,6835,23.254322,4.82,165.76
35,7036,23.224083,4.77,170.53
36,7237,23.203581,4.76,175.29
37,7438,23.169600,4.72,180.01
38,7639,23.139922,4.76,184.78
39,7840,23.103297,4.81,189.59
40,8041,23.072472,4.79,194.38
41,8242,23.037387,4.78,199.16
42,8443,23.017126,4.77,203.93
43,8644,22.977152,4.72,208.65
44,8845,22.952103,4.69,213.34
45,9046,22.920829,4.80,218.14
46,9247,22.886636,4.78,222.93
47,9448,22.853038,4.73,227.66
48,9649,22.825220,4.84,232.51
49,9850,22.794233,4.74,237.26
50,10051,22.758556,4.81,242.06
51,10252,22.733879,4.76,246.82
52,10453,22.710165,4.80,251.63
53,10654,22.689725,4.77,256.40
54,10855,22.658007,4.88,261.28
55,11056,22.630793,4.74,266.02
56,11257,22.612286,4.81,270.83
57,11458,22.589951,4.74,275.57
58,11659,22.567066,4.78,280.35
59,11860,22.541295,4.70,285.05
60,12061,22.508458,4.76,289.82
61,12262,22.492826,4.80,294.62
62,12463,22.466123,4.86,299.48
63,12664,22.441990,4.78,304.27
64,12865,22.421336,4.79,309.06
65,13066,22.390612,4.71,313.77
66,13267,22.360108,4.84,318.60
67,13468,22.339241,4.73,323.34
68,13669,22.306731,4.71,328.05
69,13870,22.284605,4.83,332.88
70,14071,22.254501,4.75,337.63
71,14272,22.227711,4.85,342.48
72,14473,22.197059,4.82,347.30
73,14674,22.164395,4.80,352.11
74,14875,22.141824,4.85,356.96
75,15076,22.119418,4.77,361.74
76,15277,22.088426,4.80,366.54
77,15478,22.070865,4.80,371.34
78,15679,22.041508,4.85,376.19
79,15880,22.011795,4.75,380.94
80,16081,21.979996,4.83,385.77
81,16282,21.951536,4.80,390.57
82,16483,21.930738,4.77,395.35
83,16684,21.898662,4.80,400.15
84,16885,21.865633,4.84,404.99
85,17086,21.839190,4.75,409.74
86,17287,21.818380,4.77,414.52
87,17488,21.778360,4.78,419.30
88,17689,21.751173,4.72,424.02
89,17890,21.721016,4.78,428.80
90,18091,21.699184,4.82,433.63
91,18292,21.673147,4.70,438.33
92,18493,21.646740,4.74,443.07
93,18694,21.621530,4.78,447.85
94,18895,21.588962,4.82,452.67
95,19096,21.568689,4.79,457.47
96,19297,21.541936,4.70,462.17
97,19498,21.522908,4.81,466.98
98,19699,21.498260,4.76,471.74
99,19900,21.474886,4.68,476.43
100,20101,21.445291,4.73,481.16
101,20302,21.429221,4.76,485.93
102,20503,21.409917,4.75,490.68
103,20704,21.398416,4.80,495.48
104,20905,21.382915,4.83,500.31
105,21106,21.359409,4.71,505.03
106,21307,21.347314,4.80,509.83
107,21508,21.335100,4.71,514.55
108,21709,21.314462,4.79,519.34
109,21910,21.305658,4.72,524.06
110,22111,21.290884,4.75,528.82
111,22312,21.283152,4.78,533.59
112,22513,21.269511,4.83,538.43
113,22714,21.251540,4.75,543.19
114,22915,21.237662,4.85,548.04
115,23116,21.227554,4.75,552.79
116,23317,21.210026,4.74,557.54
117,23518,21.198058,4.80,562.34
118,23719,21.172148,4.82,567.16
119,23920,21.155225,4.88,572.05
120,24121,21.132844,4.75,576.80
121,24322,21.119522,4.76,581.56
122,24523,21.104173,4.77,586.33
123,24724,21.078605,4.72,591.05
124,24925,21.069127,4.76,595.81
125,25126,21.059513,4.73,600.54
126,25327,21.041800,4.77,605.31
127,25528,21.025224,4.73,610.04
128,25729,21.008974,4.68,614.72
129,25930,20.988780,4.88,619.60
130,26131,20.969398,4.72,624.33
131,26332,20.952256,4.82,629.15
132,26533,20.940727,4.75,633.91
133,26734,20.921472,4.81,638.72
134,26935,20.907587,4.77,643.49
135,27136,20.891445,4.80,648.30
136,27337,20.863710,4.74,653.04
137,27538,20.854245,4.74,657.78
138,27739,20.839260,4.73,662.51
139,27940,20.817787,4.78,667.29
140,28141,20.801071,4.77,672.07
141,28342,20.784112,4.87,676.94
142,28543,20.763865,4.79,681.73
143,28744,20.747217,4.80,686.53
144,28945,20.731805,4.84,691.37
145,29146,20.720322,4.81,696.18
146,29347,20.694346,4.80,701.55
147,29548,20.681749,4.81,706.93
148,29749,20.660311,4.72,712.23
149,29950,20.651864,4.88,717.69
150,30151,20.640152,4.76,723.03
151,30352,20.627243,4.91,728.50
152,30553,20.619000,4.74,733.82
153,30754,20.607127,4.70,739.08
154,30955,20.589511,4.78,744.43
155,31156,20.582867,4.76,749.78
156,31357,20.570330,4.73,755.09
157,31558,20.561646,4.75,760.42
158,31759,20.555831,4.77,765.76
159,31960,20.547347,4.77,771.12
160,32161,20.532342,4.76,776.45
161,32362,20.527787,4.81,781.83
162,32563,20.510144,4.79,787.20
163,32764,20.504298,4.80,792.58
164,32965,20.493722,4.78,797.93
165,33166,20.480570,4.70,803.21
166,33367,20.472254,4.79,808.58
167,33568,20.460926,4.74,813.89
168,33769,20.445162,4.83,819.30
169,33970,20.438414,4.79,824.66
170,34171,20.422235,4.86,830.09
171,34372,20.418462,4.74,835.40
172,34573,20.403978,4.74,840.72
173,34774,20.400552,4.76,846.05
174,34975,20.397923,4.75,851.37
175,35176,20.391297,4.74,856.68
176,35377,20.378958,4.67,861.92
177,35578,20.379804,4.81,867.30
178,35779,20.369898,4.80,872.11
179,35980,20.362907,4.79,877.48
180,36181,20.351825,4.85,882.90
181,36382,20.346903,4.76,888.23
182,36583,20.344192,4.82,893.63
183,36784,20.332460,4.78,898.99
184,36985,20.327751,4.76,904.33
185,37186,20.316137,4.76,909.65
186,37387,20.314225,4.76,914.99
187,37588,20.307968,4.75,920.32
188,37789,20.301119,4.80,925.69
189,37990,20.291785,4.75,931.02
190,38191,20.282731,4.80,936.39
191,38392,20.276627,4.72,941.69
192,38593,20.272443,4.83,947.10
193,38794,20.266236,4.69,952.36
194,38995,20.257315,4.85,957.78
195,39196,20.244301,4.80,963.16
196,39397,20.238166,4.89,968.62
197,39598,20.224380,4.89,974.09
198,39799,20.221828,4.81,979.47
199,40000,20.212358,4.75,984.79
200,40201,20.202657,4.73,990.09
201,40402,20.194756,4.80,995.46
202,40603,20.188070,4.81,1000.84
203,40804,20.177667,4.80,1006.21
204,41005,20.169365,4.74,1011.52
205,41206,20.161231,4.70,1016.79
206,41407,20.155846,4.84,1022.21
207,41608,20.147929,4.69,1027.48
208,41809,20.145710,4.80,1032.86
209,42010,20.132481,4.75,1038.18
210,42211,20.122492,4.76,1043.52
211,42412,20.121210,4.81,1048.90
212,42613,20.109053,4.74,1054.22
213,42814,20.102246,4.76,1059.56
214,43015,20.096265,4.74,1064.87
215,43216,20.082595,4.74,1070.18
216,43417,20.075239,4.80,1075.56
217,43618,20.069278,4.74,1080.87
218,43819,20.064371,4.83,1086.26
219,44020,10.352149,4.79,1091.63
220,44221,10.347045,4.75,1096.96
221,44422,10.325137,4.80,1102.34
222,44623,10.261049,4.78,1107.70
223,44824,10.216131,4.83,1113.10
224,45025,10.168142,4.76,1118.43
225,45226,10.118263,4.73,1123.74
226,45427,10.079976,4.77,1129.08
227,45628,10.151989,4.75,1134.41
228,45829,0.053699,4.72,1139.13
